"protein","organism","source","abbrv","chains","Ala","Cys","Asp","Glu","Phe","Gly","His","Ile","Lys","Leu","Met","Asn","Pro","Gln","Arg","Ser","Thr","Val","Trp","Tyr"
"KR510","HUMAN",NA,"Q6L8G5",1,1,66,1,0,0,59,0,1,11,0,1,2,8,6,0,37,0,8,0,1
"KR511","HUMAN",NA,"Q6L8G4",1,1,55,0,0,2,30,0,2,8,0,1,1,8,8,0,35,0,5,0,0
"KRA11","HUMAN",NA,"Q07627",1,4,45,2,7,5,18,2,3,0,2,1,0,15,11,7,30,15,5,1,4
"KRA13","HUMAN",NA,"Q8IUG1",1,3,47,1,7,4,17,2,3,0,2,1,0,15,11,6,31,17,5,1,4
"KRA14","HUMAN",NA,"P0C5Y4",1,4,30,1,5,0,15,5,3,0,3,1,0,10,6,4,18,9,3,1,3
"KRA15","HUMAN",NA,"Q9BYS1",1,3,42,1,6,5,16,2,5,0,2,1,0,15,12,7,33,14,5,1,4
"KRA21","HUMAN",NA,"Q9BYU5",1,2,35,2,2,1,7,0,2,0,2,1,0,18,6,11,13,15,9,1,1
"KRA22","HUMAN",NA,"Q9BYT5",1,2,36,2,2,1,7,0,2,0,2,1,0,18,6,10,13,15,9,1,1
"KRA23","HUMAN",NA,"P0C7H8",1,3,35,2,2,0,6,0,2,0,3,1,0,18,6,11,13,15,9,1,1
"KRA24","HUMAN",NA,"Q9BYR9",1,2,35,2,2,0,7,0,2,0,3,1,0,18,6,11,13,15,9,1,1
"KRA2X","HUMAN",NA,"A8MTN3",1,2,33,2,2,1,7,0,2,0,2,1,0,16,6,10,13,15,9,1,1
"KRA31","HUMAN",NA,"Q9BYR8",1,2,18,3,3,2,5,2,3,2,8,1,3,15,2,3,8,10,4,1,3
"KRA32","HUMAN",NA,"Q9BYR7",1,2,19,3,3,2,4,2,3,1,9,1,3,16,3,3,8,11,4,1,0
"KRA33","HUMAN",NA,"Q9BYR6",1,2,19,3,3,2,5,2,2,1,9,1,3,16,3,3,7,12,4,1,0
"KRA41","HUMAN",NA,"Q9BYQ7",1,1,43,2,1,0,6,1,0,0,3,1,1,10,9,9,19,14,7,0,0
"KRA42","HUMAN",NA,"Q9BYR5",1,0,47,1,1,1,5,0,0,0,1,1,2,11,10,11,20,16,7,0,2
"KRA43","HUMAN",NA,"Q9BYR4",1,1,71,1,1,2,5,2,9,3,1,1,0,18,7,15,40,14,3,0,1
"KRA44","HUMAN",NA,"Q9BYR3",1,0,61,1,1,0,4,2,0,0,2,1,2,14,15,15,19,18,8,0,3
"KRA45","HUMAN",NA,"Q9BYR2",1,1,68,0,4,0,3,3,3,1,2,1,1,18,9,14,29,16,9,0,4
"KRA46","HUMAN",NA,"Q9BYQ5",1,1,76,1,2,0,4,1,3,0,3,1,0,20,12,20,33,16,11,0,1
"KRA47","HUMAN",NA,"Q9BYR0",1,1,77,1,3,0,4,3,4,1,3,2,0,21,13,18,32,14,11,0,2
"KRA48","HUMAN",NA,"Q9BYQ9",1,1,69,2,2,0,4,3,4,2,1,1,1,19,13,13,32,12,13,0,3
"KRA49","HUMAN",NA,"Q9BYQ8",1,1,70,0,4,0,1,2,3,1,1,0,1,21,11,18,29,16,10,0,2
"KRA51","HUMAN",NA,"Q6L8H4",1,3,85,0,0,0,88,0,1,17,0,2,0,10,4,1,55,1,11,0,0
"KRA52","HUMAN",NA,"Q701N4",1,1,58,0,0,0,44,0,1,8,0,1,1,8,6,3,35,1,8,1,1
"KRA53","HUMAN",NA,"Q6L8H2",1,1,79,0,0,1,48,0,2,14,0,1,0,12,9,1,59,0,9,0,2
"KRA54","HUMAN",NA,"Q6L8H1",1,1,86,0,0,0,90,0,2,18,0,1,1,9,7,0,63,0,8,0,2
"KRA55","HUMAN",NA,"Q701N2",1,3,74,0,0,1,68,0,1,14,0,2,0,9,7,2,45,0,7,0,4
"KRA56","HUMAN",NA,"Q6L8G9",1,2,45,0,0,0,31,0,3,7,0,1,0,6,4,0,24,1,4,0,1
"KRA57","HUMAN",NA,"Q6L8G8",1,1,59,0,1,0,37,0,1,8,0,1,1,8,6,0,35,0,6,0,1
"KRA58","HUMAN",NA,"O75690",1,1,66,1,0,0,35,0,3,11,0,1,0,10,8,1,45,0,4,0,1
"KRA59","HUMAN",NA,"P26371",1,2,60,1,0,0,27,0,1,9,0,1,0,10,7,4,39,0,5,0,3
"KRA61","HUMAN",NA,"Q3LI64",1,0,9,0,0,2,27,0,0,0,4,1,1,1,0,3,6,1,0,0,16
"KRA62","HUMAN",NA,"Q3LI66",1,0,9,1,1,2,20,2,0,0,2,1,1,0,0,2,6,0,0,0,15
"KRA63","HUMAN",NA,"Q3LI67",1,0,16,2,0,4,40,2,0,0,5,1,2,0,0,3,7,0,1,0,20
"KRA71","HUMAN",NA,"Q8IUC3",1,1,6,0,0,7,19,1,2,0,5,1,7,6,0,3,10,5,2,1,11
"KRA81","HUMAN",NA,"Q8IUC2",1,3,4,1,0,5,15,0,0,0,3,1,2,5,0,2,5,1,3,1,12
"KRA91","HUMAN",NA,"A8MXZ3",1,1,89,0,1,1,7,4,3,1,1,1,3,28,21,10,31,39,5,1,3
"KRA92","HUMAN",NA,"Q9BYQ4",1,3,57,0,1,1,6,1,0,1,2,1,3,18,13,8,21,28,6,1,3
"KRA93","HUMAN",NA,"Q9BYQ3",1,2,52,0,1,1,4,3,1,0,2,1,3,18,13,6,19,23,6,1,3
"KRA94","HUMAN",NA,"Q9BYQ2",1,2,50,1,1,2,3,1,0,1,2,1,3,18,12,6,18,23,6,1,3
"KRA96","HUMAN",NA,"A8MVA2",1,2,50,0,0,0,7,4,2,0,2,1,2,16,13,5,23,21,6,1,5
"KRA97","HUMAN",NA,"A8MTY7",1,3,55,0,1,1,5,3,2,1,2,1,2,19,13,6,21,25,5,1,3
"KRA98","HUMAN",NA,"Q9BYQ0",1,2,51,0,1,1,5,2,1,1,2,1,3,18,13,6,20,23,6,1,2
"KRA99","HUMAN",NA,"Q9BYP9",1,3,49,0,1,1,5,1,0,1,3,1,2,15,11,8,20,24,5,1,3
"KRBA1","HUMAN",NA,"A5PL33",1,85,27,32,66,10,118,30,10,28,105,6,12,167,48,74,114,41,36,17,4
"KRBA2","HUMAN",NA,"Q6ZNG9",1,21,6,27,41,20,27,12,21,36,46,20,16,23,28,21,47,27,29,8,16
"KRCC1","HUMAN",NA,"Q9NPI7",1,3,7,13,30,8,9,12,9,35,14,4,7,10,16,22,23,15,11,2,9
"KREM1","HUMAN",NA,"Q96MU8",1,39,17,22,18,22,41,14,19,17,35,6,20,36,18,21,39,30,29,9,21
"KREM2","HUMAN",NA,"Q8NCW0",1,52,19,23,15,17,57,8,6,3,54,3,7,44,22,36,40,16,18,8,14
"KRI1","HUMAN",NA,"Q8N9T8",1,41,8,57,106,24,36,8,10,71,55,10,18,38,43,61,48,20,21,8,26
"KRIP1","HUMAN",NA,"Q107X0",1,9,3,3,2,2,4,4,3,6,12,2,4,29,11,5,20,7,4,3,1
"KRIT1","HUMAN",NA,"O00522",1,39,12,28,55,23,37,24,46,57,83,19,40,38,37,34,48,39,38,11,28
"KRR1","HUMAN",NA,"Q13601",1,28,4,14,38,13,13,4,24,61,32,7,15,24,15,21,23,16,19,3,7
"KRT34","HUMAN",NA,"O76011",1,22,25,15,47,7,12,6,20,18,54,3,29,16,34,27,43,24,21,2,11
"KRT35","HUMAN",NA,"Q92764",1,37,23,20,47,7,24,2,13,17,54,8,19,20,26,32,49,18,23,3,13
"KRT36","HUMAN",NA,"O76013",1,30,20,18,50,10,24,5,24,17,51,6,18,20,32,31,41,25,30,3,12
"KRT37","HUMAN",NA,"O76014",1,36,24,18,48,7,22,10,18,19,53,9,22,19,31,23,36,24,20,1,9
"KRT38","HUMAN",NA,"O76015",1,35,28,19,49,6,21,8,20,17,54,8,22,22,32,25,36,27,18,1,8
"KRT81","HUMAN",NA,"Q14533",1,39,34,17,51,12,46,4,25,24,44,6,21,12,22,36,45,20,33,1,13
"KRT82","HUMAN",NA,"Q9NSB4",1,37,24,17,49,13,42,6,24,31,55,10,21,18,26,33,43,18,29,2,15
"KRT83","HUMAN",NA,"P78385",1,39,31,17,51,13,40,5,22,24,44,6,23,13,23,36,39,20,33,1,13
"KRT84","HUMAN",NA,"Q9NSB2",1,50,19,22,45,22,59,6,24,28,55,10,25,20,28,42,59,28,42,3,13
"KRT85","HUMAN",NA,"P78386",1,44,27,16,52,13,36,4,23,25,42,7,20,14,20,41,54,19,33,2,15
"KRT86","HUMAN",NA,"O43790",1,40,29,17,51,11,35,4,22,24,41,6,21,12,21,37,42,21,37,1,14
"KS6A1","HUMAN",NA,"Q15418",1,42,7,42,50,32,53,26,30,58,86,17,18,42,29,35,48,41,48,7,24
"KS6A2","HUMAN",NA,"Q15349",1,46,8,46,46,37,49,25,37,52,79,19,19,35,24,49,50,32,49,6,25
"KS6A3","HUMAN",NA,"P51812",1,49,6,44,53,35,48,24,41,53,74,21,21,38,31,37,45,41,47,8,24
"KS6A4","HUMAN",NA,"O75676",1,68,10,32,60,36,65,21,25,36,88,13,17,50,38,61,52,28,49,6,17
"KS6A5","HUMAN",NA,"O75582",1,51,10,45,60,38,53,32,37,67,83,19,29,35,29,32,63,47,46,6,20
"KS6A6","HUMAN",NA,"Q9UK32",1,50,10,49,53,37,53,22,37,55,75,23,25,36,27,33,45,34,49,7,25
"KS6B1","HUMAN",NA,"P23443",1,33,6,28,46,28,43,14,25,35,46,19,16,36,17,33,31,25,26,4,14
"KS6B2","HUMAN",NA,"Q9UBS0",1,33,7,23,37,24,39,13,20,26,53,8,11,46,12,33,31,27,24,4,11
"KS6C1","HUMAN",NA,"Q96S38",1,66,16,77,105,47,59,19,45,62,109,15,32,58,35,55,125,55,53,10,23
"KSR1","HUMAN",NA,"Q8IVT5",1,70,21,45,59,34,63,30,36,53,85,17,28,69,36,67,92,45,44,15,12
"KSR2","HUMAN",NA,"Q6VAB6",1,41,24,36,67,31,44,37,48,65,90,18,39,92,46,57,78,57,49,14,17
"KSYK","HUMAN",NA,"P43405",1,45,9,27,48,19,50,19,26,49,60,19,30,33,28,31,38,23,36,11,34
"KT222","HUMAN",NA,"Q8N1A0",1,15,3,11,41,5,11,9,22,25,31,6,12,8,19,18,18,18,15,2,6
"KT33A","HUMAN",NA,"O76009",1,22,22,16,46,7,11,3,14,12,51,2,28,13,31,30,39,22,22,2,11
"KT33B","HUMAN",NA,"Q14525",1,22,20,14,46,8,9,3,14,12,50,3,30,16,33,29,38,21,21,2,13
"KT3K","HUMAN",NA,"Q9HA64",1,22,4,16,20,15,34,11,11,16,31,11,9,13,13,19,22,7,20,5,10
"KT81L","HUMAN",NA,"A6NCN2",1,43,28,15,50,14,36,6,16,24,44,9,20,13,21,37,44,19,34,1,12
"KTAP2","HUMAN",NA,"Q8N6L1",1,14,3,0,3,12,16,2,8,7,26,6,6,4,5,8,15,12,9,2,4
"KTDAP","HUMAN",NA,"P60985",1,11,0,4,7,7,4,2,4,7,15,1,5,8,2,4,7,4,4,2,1
"KTEL1","HUMAN",NA,"Q8NBL1",1,18,8,20,25,21,19,10,18,28,37,11,15,23,15,25,28,14,24,15,18
"KTHY","HUMAN",NA,"P23919",1,22,3,12,17,9,13,6,6,16,27,3,4,6,9,15,14,8,15,4,3
"KTI12","HUMAN",NA,"Q96EK9",1,42,4,14,27,10,24,8,5,8,45,5,11,26,14,31,30,13,25,2,10
"KTN1","HUMAN",NA,"Q86UP2",1,85,5,62,194,24,26,25,48,179,152,30,56,25,128,41,96,66,94,7,14
"KTNA1","HUMAN",NA,"O75449",1,35,5,29,47,13,23,7,21,38,41,20,18,24,14,36,41,23,34,8,14
"KTNB1","HUMAN",NA,"Q9BVA0",1,48,17,40,36,17,34,14,30,34,62,11,24,47,24,43,62,34,56,11,11
"KTU","HUMAN",NA,"Q9NVR5",1,75,15,44,77,23,60,17,21,33,75,9,29,69,38,55,82,37,53,5,20
"KV101","HUMAN",NA,"P01593",1,5,2,7,3,5,9,1,8,5,7,1,3,6,10,4,11,11,3,1,6
"KV102","HUMAN",NA,"P01594",1,6,2,7,3,4,9,1,7,5,7,1,2,6,10,3,14,8,4,2,7
"KV103","HUMAN",NA,"P01595",1,6,2,6,4,5,8,0,8,5,8,1,3,7,10,4,13,7,3,1,7
"KV104","HUMAN",NA,"P01596",1,6,2,4,1,6,8,0,6,6,6,1,2,6,7,4,17,10,5,2,5
"KV105","HUMAN",NA,"P01597",1,6,2,3,2,5,10,0,4,6,7,2,2,7,6,4,15,12,6,1,6
"KV106","HUMAN",NA,"P01598",1,6,2,5,3,4,9,0,5,7,7,3,2,5,9,3,16,10,5,2,5
"KV107","HUMAN",NA,"P01599",1,7,2,4,4,4,9,0,7,5,7,1,3,6,10,6,15,8,4,1,5
"KV108","HUMAN",NA,"P01600",1,6,2,4,2,4,8,0,7,3,6,1,1,7,10,5,20,10,5,1,6
"KV109","HUMAN",NA,"P01601",1,9,4,5,2,4,8,0,5,3,13,3,1,7,10,6,18,7,4,2,6
"KV110","HUMAN",NA,"P01602",1,8,3,6,2,3,8,0,5,4,14,3,1,7,9,4,19,8,4,3,6
"KV111","HUMAN",NA,"P01603",1,5,2,4,2,5,8,0,4,5,9,1,1,6,8,4,13,12,7,1,6
"KV112","HUMAN",NA,"P01604",1,6,2,5,3,4,7,0,7,6,7,1,2,7,10,5,12,12,3,2,7
"KV113","HUMAN",NA,"P01605",1,6,2,4,3,4,9,0,5,4,6,1,5,7,10,4,13,10,7,2,6
"KV114","HUMAN",NA,"P01606",1,6,2,1,0,5,8,1,6,3,7,1,0,6,1,5,19,11,3,1,6
"KV115","HUMAN",NA,"P01607",1,6,2,5,2,3,8,0,8,4,8,1,2,6,13,3,14,11,3,1,8
"KV116","HUMAN",NA,"P01608",1,6,2,8,2,7,9,0,7,6,8,1,2,6,9,3,13,10,4,1,4
"KV117","HUMAN",NA,"P01609",1,4,2,7,3,3,11,1,7,4,7,1,4,6,9,5,12,11,5,1,5
"KV118","HUMAN",NA,"P01610",1,5,2,4,3,5,10,0,5,4,7,1,2,6,9,6,15,12,5,2,5
"KV119","HUMAN",NA,"P01611",1,7,2,5,3,5,9,2,6,4,7,1,1,5,8,4,18,10,6,2,3
"KV120","HUMAN",NA,"P01612",1,4,2,8,1,5,9,0,5,4,7,1,3,6,9,5,16,11,7,1,5
"KV121","HUMAN",NA,"P01613",1,7,2,5,5,6,7,0,3,6,10,1,2,6,6,3,16,10,7,1,5
"KV122","HUMAN",NA,"P04430",1,6,2,5,1,5,8,0,6,5,6,0,3,6,11,3,16,10,6,1,8
"KV123","HUMAN",NA,"P04431",1,8,3,5,2,3,10,0,7,4,16,3,2,5,11,7,20,11,4,2,6
"KV124","HUMAN",NA,"P04432",1,7,3,5,2,7,11,1,5,4,14,3,6,6,9,7,14,10,8,2,5
"KV125","HUMAN",NA,"P80362",1,5,2,7,2,5,10,0,8,3,6,1,2,6,9,5,13,12,6,1,5
"KV201","HUMAN",NA,"P01614",1,4,2,6,5,3,11,0,6,3,12,2,2,7,8,7,14,9,6,1,7
"KV202","HUMAN",NA,"P01615",1,3,2,6,3,4,9,0,4,4,11,2,0,7,8,6,13,9,8,1,8
"KV203","HUMAN",NA,"P01616",1,4,2,2,2,3,12,0,5,3,13,1,4,8,4,5,14,7,7,1,5
"KV204","HUMAN",NA,"P01617",1,6,2,6,4,4,10,1,6,3,12,2,2,8,6,6,15,6,6,1,5
"KV205","HUMAN",NA,"P06309",1,3,2,5,4,3,13,1,5,4,11,2,3,8,10,5,17,7,7,1,6
"KV206","HUMAN",NA,"P06310",1,3,2,6,3,4,14,1,4,4,13,4,3,8,9,9,18,8,11,4,5
"KV301","HUMAN",NA,"P01619",1,8,2,3,2,5,12,0,4,3,11,1,1,7,7,6,16,6,3,1,6
"KV302","HUMAN",NA,"P01620",1,7,2,4,4,4,11,0,5,3,9,0,1,7,9,7,17,8,4,1,6
"KV303","HUMAN",NA,"P01621",1,8,2,3,4,3,9,0,4,1,9,0,1,7,8,6,16,8,4,1,6
"KV304","HUMAN",NA,"P01622",1,7,2,3,5,5,10,0,4,3,10,0,1,7,8,7,17,9,5,1,5
"KV305","HUMAN",NA,"P01623",1,6,2,3,5,4,14,0,5,3,10,0,0,6,8,8,15,9,4,1,6
"KV306","HUMAN",NA,"P01624",1,7,2,1,5,4,9,0,6,2,7,1,3,7,8,7,17,10,5,2,6
"KV307","HUMAN",NA,"P04206",1,8,2,3,5,4,12,0,4,3,11,1,0,7,7,9,15,8,3,1,6
"KV308","HUMAN",NA,"P04207",1,10,2,2,6,5,10,0,5,2,14,2,4,10,10,8,13,12,5,4,5
"KV309","HUMAN",NA,"P04433",1,11,2,4,5,4,7,0,4,1,16,1,2,9,8,6,15,9,3,3,5
"KV310","HUMAN",NA,"P04434",1,8,2,4,4,4,6,1,4,1,16,2,1,10,9,6,16,11,4,2,5
"KV311","HUMAN",NA,"P06311",1,7,2,5,6,5,10,0,6,3,17,1,2,8,9,8,18,11,3,2,5
"KV312","HUMAN",NA,"P18135",1,8,2,4,6,5,12,0,5,3,16,1,0,9,9,8,16,13,4,2,6
"KV313","HUMAN",NA,"P18136",1,8,2,4,5,5,12,0,5,3,16,1,0,9,9,7,17,12,4,3,6
"KV401","HUMAN",NA,"P06312",1,7,2,5,3,3,8,0,6,4,12,2,4,6,10,3,18,8,8,3,9
"KV402","HUMAN",NA,"P01625",1,6,2,5,4,3,8,0,5,6,9,1,3,6,9,4,18,8,6,2,9
"KV403","HUMAN",NA,"P06313",1,7,2,6,4,4,11,0,8,6,12,2,4,6,10,4,17,10,9,3,8
"KV404","HUMAN",NA,"P06314",1,7,2,6,4,4,10,0,8,6,13,2,4,6,11,4,17,9,8,4,9
"KV405","HUMAN",NA,"P83593",1,7,2,5,3,4,9,0,4,4,8,1,4,6,9,5,14,7,7,2,8
"KV501","HUMAN",NA,"P06315",1,9,2,9,5,7,7,2,9,3,9,3,5,7,7,2,10,10,3,2,4
"KYNU","HUMAN",NA,"Q16719",1,34,9,22,36,20,30,19,33,38,52,9,20,23,11,16,22,20,30,5,16
"KY","HUMAN",NA,"Q8NBH2",1,30,7,28,33,25,40,23,26,36,54,17,26,26,38,24,39,30,29,9,21
"L10K","HUMAN",NA,"Q9UNZ5",1,17,0,1,3,1,6,2,3,21,6,2,2,6,6,6,8,3,6,0,0
"L12R1","HUMAN",NA,"Q969J3",1,13,2,12,15,5,6,3,8,12,23,8,8,11,18,13,18,6,12,0,3
"L1CAM","HUMAN",NA,"P32004",1,74,17,60,86,41,97,34,55,60,109,18,54,89,66,62,97,74,94,22,48
"L2GL1","HUMAN",NA,"Q15334",1,108,23,59,60,44,76,32,35,36,112,13,18,73,46,62,92,61,81,15,18
"L2GL2","HUMAN",NA,"Q6P1M3",1,74,17,47,67,42,78,34,33,35,115,11,20,68,56,78,86,45,76,16,22
"L2HDH","HUMAN",NA,"Q9H9P8",1,37,13,22,24,19,49,7,36,24,40,8,11,26,20,28,33,13,33,1,19
"L37A1","HUMAN",NA,"A6NMS7",1,96,21,55,157,46,69,58,66,89,168,23,67,176,115,54,160,147,90,18,25
"L37A2","HUMAN",NA,"A6NM11",1,96,21,56,156,46,69,59,66,88,166,24,68,177,115,55,159,145,90,19,25
"L37A3","HUMAN",NA,"O60309",1,92,20,50,154,41,64,55,62,82,163,26,65,174,111,48,152,147,88,16,24
"L37A4","HUMAN",NA,"Q9NWC8",1,10,0,4,13,9,5,3,4,12,13,4,15,15,3,5,18,14,6,1,4
"L37B1","HUMAN",NA,"A6NN04",1,12,6,11,17,11,9,4,22,19,31,3,10,6,17,5,24,20,16,3,7
"L37B2","HUMAN",NA,"Q147U4",1,5,8,5,13,9,5,3,17,14,21,6,9,2,11,2,10,10,10,2,3
"L3R2A","HUMAN",NA,"Q9Y6C7",1,4,2,1,1,5,4,8,2,3,19,3,7,3,4,5,8,6,3,4,2
"L9056","HUMAN",NA,"Q9H9K5",1,29,20,23,20,23,34,13,20,22,68,6,37,23,33,25,55,44,29,19,20
"LAC1","HUMAN",NA,"P0CG04",1,10,3,2,7,2,5,2,1,9,6,0,4,9,5,1,14,11,9,2,4
"LAC2","HUMAN",NA,"P0CG05",1,11,3,2,7,2,4,2,1,8,6,0,3,9,5,1,16,11,9,2,4
"LAC3","HUMAN",NA,"P0CG06",1,12,3,2,7,2,4,2,1,9,6,0,3,9,5,0,16,11,8,2,4
"LAC6","HUMAN",NA,"P0CF74",1,11,3,2,7,2,5,2,1,8,6,0,4,9,5,1,15,10,9,2,4
"LAC7","HUMAN",NA,"A0M8Q6",1,11,3,2,7,2,5,2,0,9,6,0,3,9,4,2,15,9,11,2,4
"LACB2","HUMAN",NA,"Q53H82",1,13,5,14,24,7,20,12,26,21,30,6,17,12,11,13,9,20,15,2,11
"LACE1","HUMAN",NA,"Q8WV93",1,38,11,29,34,25,25,12,22,32,55,13,14,21,21,30,27,27,24,4,17
"LACRT","HUMAN",NA,"Q9GZZ8",1,21,0,3,12,5,12,1,4,12,13,2,3,9,7,1,13,12,6,1,1
"LACTB","HUMAN",NA,"P83111",1,43,8,21,44,18,47,9,19,46,52,15,23,33,16,26,37,22,38,8,22
"LAD1","HUMAN",NA,"O00515",1,46,1,17,61,4,20,3,11,45,44,6,9,40,26,50,73,28,27,4,2
"LAG3","HUMAN",NA,"P18627",1,43,8,15,30,18,49,13,10,5,70,4,6,62,34,42,40,23,30,15,8
"LAGE3","HUMAN",NA,"Q14657",1,20,2,11,4,4,19,5,5,2,10,3,1,13,3,15,9,5,11,1,0
"LAIR1","HUMAN",NA,"Q6GTX8",1,24,5,15,22,6,16,9,9,10,27,2,6,24,17,17,29,20,19,2,8
"LAIR2","HUMAN",NA,"Q6ISS4",1,10,3,7,12,6,16,5,4,4,14,2,2,14,3,8,18,9,9,1,5
"LALBA","HUMAN",NA,"P00709",1,7,8,12,8,8,7,2,14,12,18,3,4,4,7,2,8,7,4,3,4
"LAMA1","HUMAN",NA,"P25391",1,195,166,171,186,86,255,91,123,142,289,40,155,146,132,159,244,171,202,24,98
"LAMA2","HUMAN",NA,"P24043",1,206,163,183,204,104,263,70,165,186,247,46,163,174,120,160,194,193,158,27,96
"LAMA3","HUMAN",NA,"Q16787",1,213,162,166,191,115,274,95,132,153,298,44,167,195,158,198,258,179,212,25,98
"LAMA4","HUMAN",NA,"Q16363",1,128,46,106,124,76,121,44,89,103,158,32,103,79,79,97,164,85,120,11,58
"LAMA5","HUMAN",NA,"O15230",1,339,220,169,191,125,347,108,63,63,377,42,98,287,213,277,236,197,223,32,88
"LAMB1","HUMAN",NA,"P07942",1,119,127,118,153,55,126,39,70,85,137,32,80,87,89,89,120,93,98,13,56
"LAMB2","HUMAN",NA,"P55268",1,177,125,101,113,44,162,73,43,33,170,16,47,108,120,145,109,82,80,16,34
"LAMB3","HUMAN",NA,"Q13751",1,106,68,61,74,30,90,21,27,30,105,28,33,64,100,105,80,55,61,10,24
"LAMB4","HUMAN",NA,"A4D0S4",1,105,129,105,101,48,137,54,76,90,159,18,87,102,105,83,129,89,84,11,49
"LAMC1","HUMAN",NA,"P11047",1,139,100,106,135,49,113,27,49,81,118,22,100,71,74,96,99,97,77,11,45
"LAMC2","HUMAN",NA,"Q13753",1,96,68,74,80,29,98,25,34,53,107,22,58,55,77,82,93,51,55,6,30
"LAMC3","HUMAN",NA,"Q9Y6N6",1,165,102,70,107,50,128,55,23,48,154,14,33,111,105,106,122,89,57,19,29
"LAMP1","HUMAN",NA,"P11279",1,37,9,15,14,18,28,9,16,18,46,11,28,21,12,19,42,33,30,1,10
"LAMP2","HUMAN",NA,"P13473",1,28,10,23,13,21,24,8,19,18,38,5,33,16,14,9,33,41,36,4,17
"LAMP3","HUMAN",NA,"Q9UQV4",1,42,6,14,11,14,24,13,20,17,28,7,14,32,29,12,34,57,30,0,12
"LANC1","HUMAN",NA,"O43813",1,36,13,17,19,17,32,12,18,22,47,9,16,20,19,16,15,16,17,5,33
"LANC2","HUMAN",NA,"Q9NS86",1,35,15,22,33,13,37,14,18,26,51,12,9,19,17,29,24,23,22,5,26
"LANC3","HUMAN",NA,"Q6ZV70",1,48,15,13,28,20,38,8,15,19,53,5,6,18,21,21,24,15,24,5,24
"LAP2A","HUMAN",NA,"P42166",1,54,10,35,52,19,43,13,30,54,66,7,22,44,35,34,82,42,37,2,13
"LAP2B","HUMAN",NA,"P42167",1,27,1,22,41,13,25,5,17,37,38,5,18,35,13,37,43,34,31,2,10
"LAP2","HUMAN",NA,"Q96RT1",1,53,13,83,112,41,63,37,77,86,137,31,97,97,82,61,153,84,70,7,28
"LAP4A","HUMAN",NA,"Q15012",1,15,10,8,9,15,6,2,17,7,26,10,11,17,4,9,16,8,22,3,18
"LAP4B","HUMAN",NA,"Q86VI4",1,42,11,16,13,13,21,5,24,7,34,10,13,27,9,33,26,21,22,8,15
"LAPM5","HUMAN",NA,"Q13571",1,12,10,5,12,13,6,5,20,15,41,15,8,14,7,10,28,11,16,1,13
"LAR1B","HUMAN",NA,"Q659C4",1,28,9,50,88,38,51,22,32,67,64,12,47,72,47,71,88,46,42,11,29
"LAR4B","HUMAN",NA,"Q92615",1,64,7,33,55,23,41,11,24,41,56,7,30,81,41,44,78,43,37,4,18
"LARG2","HUMAN",NA,"Q8N3Y3",1,69,12,38,35,32,39,30,16,18,103,9,19,63,34,56,34,23,49,15,27
"LARGE","HUMAN",NA,"O95461",1,50,12,35,54,37,33,25,31,38,87,22,32,30,30,53,50,35,50,16,36
"LARP1","HUMAN",NA,"Q6PKG0",1,60,7,60,96,42,88,26,29,86,68,17,33,112,55,83,78,59,52,13,32
"LARP4","HUMAN",NA,"Q71RC2",1,44,12,28,61,24,39,13,32,42,42,14,40,59,40,41,76,49,41,5,22
"LARP6","HUMAN",NA,"Q9BRS8",1,32,5,21,48,12,33,13,14,36,43,11,18,37,16,36,49,24,28,6,9
"LARP7","HUMAN",NA,"Q4G0J3",1,33,5,30,67,13,24,10,34,90,37,11,20,23,22,39,45,31,34,5,9
"LAS1L","HUMAN",NA,"Q9Y4W2",1,41,17,47,84,21,52,10,21,39,83,11,24,33,40,40,58,32,44,21,16
"LASP1","HUMAN",NA,"Q14847",1,15,7,14,21,7,20,6,9,21,8,8,11,18,22,13,16,12,15,2,16
"LASS1","HUMAN",NA,"P27544",1,42,6,15,9,24,23,12,9,14,53,7,5,20,7,19,22,15,17,11,20
"LASS2","HUMAN",NA,"Q96G23",1,29,2,15,22,27,16,9,28,19,47,9,15,15,10,24,23,16,18,14,22
"LASS3","HUMAN",NA,"Q8IU89",1,17,7,15,27,33,14,12,27,22,46,11,11,16,12,20,21,17,18,17,20
"LASS4","HUMAN",NA,"Q9HA82",1,23,6,16,19,28,18,9,10,14,62,10,11,21,21,30,26,19,20,13,18
"LASS5","HUMAN",NA,"Q8N5B7",1,23,11,17,18,27,22,9,28,17,46,9,13,17,11,21,32,16,18,19,18
"LASS6","HUMAN",NA,"Q6ZMG9",1,25,9,18,18,30,15,8,20,19,44,10,18,18,11,18,24,26,21,16,16
"LAT1L","HUMAN",NA,"Q9GIP4",1,28,4,3,12,5,19,2,11,10,20,4,1,11,2,5,9,8,18,2,6
"LAT1M","HUMAN",NA,"Q8MH62",1,28,4,3,12,5,19,2,12,10,21,5,1,12,5,5,9,9,20,2,6
"LAT1N","HUMAN",NA,"Q8MH63",1,27,5,3,12,5,19,2,11,9,21,5,2,11,2,6,10,7,15,2,6
"LAT1","HUMAN",NA,"Q01650",1,48,12,8,23,33,40,4,37,21,71,10,17,27,10,12,34,27,47,10,16
"LAT2","HUMAN",NA,"Q9UHI5",1,41,11,12,27,32,50,5,41,21,63,12,19,32,16,13,30,27,52,11,20
